pits,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size,domain, max_alg, min_alg, mm_level ,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games
6,5,2.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,61,0,0.230769,0.769231,9
6,5,2.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,60,0,0.325,0.675,13
6,5,2.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,67,0,0.484848,0.515152,16
6,5,2.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,52,0,0.1875,0.8125,9
6,5,2.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,61,0,0.410256,0.589744,16
6,5,2.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,62,0,0.315789,0.684211,12
6,5,2.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,53,0,0.510638,0.489362,24
6,5,2.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,70,0,0.3,0.7,9
6,5,2.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,49,0,0.078431,0.921569,4
6,5,2.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,74,0,0.5,0.5,13
6,5,2.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,60,0,0.225,0.775,9
6,5,2.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,55,0,0.333333,0.666667,15
6,5,2.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,63,0,0.378378,0.621622,14
6,5,2.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,54,0,0.108696,0.891304,5
6,5,2.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,74,0,0.576923,0.423077,15
6,5,2.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,67,0,0.242424,0.757576,8
6,5,2.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,57,0,0.465116,0.534884,20
6,6,0.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,40,0,0.25,0.75,15
6,6,0.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,25,0,0.106667,0.893333,8
6,6,0.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.295455,0.704545,13
6,6,0.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,34,0,0.181818,0.818182,12
6,6,0.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,39,0,0.147541,0.852459,9
6,6,0.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.34,0.66,17
6,6,0.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,33,0,0.074627,0.925373,5
6,6,0.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,47,0,0.358491,0.641509,19
6,6,0.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,41,0,0.169492,0.830508,10
6,6,0.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,43,0,0.210526,0.789474,12
6,6,0.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,54,0,0.521739,0.478261,24
6,6,0.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,40,0,0.183333,0.816667,11
6,6,0.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.477273,0.522727,21
6,6,0.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,51,0,0.346939,0.653061,17
6,6,0.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,44,0,0.464286,0.535714,26
6,6,0.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,44,0,0.232143,0.767857,13
6,6,0.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,37,0,0.079365,0.920635,5
6,6,0.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,51,0,0.44898,0.55102,22
6,6,0.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,45,0,0.218182,0.781818,12
6,6,0.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,49,0,0.117647,0.882353,6
6,6,0.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,46,0,0.203704,0.796296,11
6,6,0.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,39,0,0.065574,0.934426,4
6,6,0.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,55,0,0.577778,0.422222,26
6,6,0.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,35,0,0.292308,0.707692,19
6,6,0.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,50,0,0.24,0.76,12
6,6,0.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,43,0,0.122807,0.877193,7
6,6,0.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,29,0,0.028169,0.971831,2
6,6,0.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,45,0,0.327273,0.672727,18
6,6,0.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.190476,0.809524,12
6,6,0.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,46,0,0.185185,0.814815,10
6,6,0.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.301887,0.698113,16
6,6,0.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,33,0,0.179104,0.820895,12
6,6,0.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,53,0,0.446809,0.553191,21
6,6,0.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,38,0,0.209677,0.790323,13
6,6,0.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,38,0,0.241935,0.758065,15
6,6,0.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.48,0.52,24
6,6,0.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,37,0,0.142857,0.857143,9
6,6,0.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.477273,0.522727,21
6,6,0.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,47,0,0.396226,0.603774,21
6,6,0.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,48,0,0.423077,0.576923,22
6,6,0.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.113208,0.886792,6
6,6,0.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,35,0,0.061538,0.938462,4
6,6,0.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,44,0,0.482143,0.517857,27
6,6,0.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.222222,0.777778,14
6,6,0.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,49,0,0.137255,0.862745,7
6,6,0.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,49,0,0.333333,0.666667,17
6,6,0.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,39,0,0.04918,0.95082,3
6,6,0.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,50,0,0.5,0.5,25
6,6,0.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,43,0,0.245614,0.754386,14
6,6,0.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,37,0,0.365079,0.634921,23
6,6,0.5,3,100000,0,100,2,1000,0,BFB,UCT,NA,100,40,0,0.183333,0.816667,11
6,6,0.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,26,0,0.108108,0.891892,8
6,6,0.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,45,0,0.418182,0.581818,23
6,6,0.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,40,0,0.066667,0.933333,4
6,6,0.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,45,0,0.2,0.8,11
6,6,0.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,53,0,0.319149,0.680851,15
6,6,0.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,32,0,0.088235,0.911765,6
6,6,0.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,55,0,0.466667,0.533333,21
6,6,0.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,50,0,0.26,0.74,13
6,6,0.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,51,0,0.244898,0.755102,12
6,6,0.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.52,0.48,26
6,6,0.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,35,0,0.138462,0.861538,9
6,6,0.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.477273,0.522727,21
6,6,0.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,44,0,0.446429,0.553571,25
6,6,0.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,45,0,0.381818,0.618182,21
6,6,0.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,42,0,0.310345,0.689655,18
6,6,0.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,34,0,0.090909,0.909091,6
6,6,0.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,50,0,0.42,0.58,21
6,6,0.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,43,0,0.175439,0.824561,10
6,6,0.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,50,0,0.28,0.72,14
6,6,0.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,48,0,0.269231,0.730769,14
6,6,0.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,31,0,0.115942,0.884058,8
6,6,0.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,61,0,0.564103,0.435897,22
6,6,0.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,52,0,0.3125,0.6875,15
6,6,0.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,49,0,0.254902,0.745098,13
6,6,2.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,51,0,0.183673,0.816327,9
6,6,2.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,27,0,0.082192,0.917808,6
6,6,2.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,53,0,0.255319,0.744681,12
6,6,2.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,35,0,0.107692,0.892308,7
6,6,2.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,33,0,0.134328,0.865672,9
6,6,2.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,44,0,0.285714,0.714286,16
6,6,2.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,31,0,0.028986,0.971014,2
6,6,2.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,53,0,0.382979,0.617021,18
6,6,2.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,42,0,0.137931,0.862069,8
6,6,2.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,46,0,0.166667,0.833333,9
6,6,2.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.471698,0.528302,25
6,6,2.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,43,0,0.245614,0.754386,14
6,6,2.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,44,0,0.607143,0.392857,34
6,6,2.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,49,0,0.372549,0.627451,19
6,6,2.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,51,0,0.489796,0.510204,24
6,6,2.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,44,0,0.214286,0.785714,12
6,6,2.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,23,0,0.051948,0.948052,4
6,6,2.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,54,0,0.369565,0.630435,17
6,6,2.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,49,0,0.098039,0.901961,5
6,6,2.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,38,0,0.16129,0.83871,10
6,6,2.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,36,0,0.296875,0.703125,19
6,6,2.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,33,0,0.134328,0.865672,9
6,6,2.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,60,0,0.575,0.425,23
6,6,2.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,39,0,0.213115,0.786885,13
6,6,2.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,45,0,0.181818,0.818182,10
6,6,2.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,39,0,0.180328,0.819672,11
6,6,2.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,23,0,0.025974,0.974026,2
6,6,2.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,49,0,0.27451,0.72549,14
6,6,2.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,29,0,0.070423,0.929577,5
6,6,2.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,36,0,0.046875,0.953125,3
6,6,2.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,52,0,0.104167,0.895833,5
6,6,2.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,25,0,0.04,0.96,3
6,6,2.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,58,0,0.571429,0.428571,24
6,6,2.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,39,0,0.131148,0.868852,8
6,6,2.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,44,0,0.178571,0.821429,10
6,6,2.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,51,0,0.591837,0.408163,29
6,6,2.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,34,0,0.106061,0.893939,7
6,6,2.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,44,0,0.607143,0.392857,34
6,6,2.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,48,0,0.346154,0.653846,18
6,6,2.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,53,0,0.531915,0.468085,25
6,6,2.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,39,0,0.196721,0.803279,12
6,6,2.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,30,0,0.057143,0.942857,4
6,6,2.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.227273,0.772727,10
6,6,2.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,34,0,0.090909,0.909091,6
6,6,2.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,34,0,0.181818,0.818182,12
6,6,2.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.301887,0.698113,16
6,6,2.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0.051282,0.948718,4
6,6,2.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,54,0,0.5,0.5,23
6,6,2.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,42,0,0.189655,0.810345,11
6,6,2.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,50,0,0.18,0.82,9
6,6,2.5,3,100000,0,100,2,1000,0,BFB,UCT,NA,100,53,0,0.212766,0.787234,10
6,6,2.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,28,0,0,1,0
6,6,2.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.340909,0.659091,15
6,6,2.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,41,0,0.118644,0.881356,7
6,6,2.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,41,0,0.118644,0.881356,7
6,6,2.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,45,0,0.218182,0.781818,12
6,6,2.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,30,0,0.014286,0.985714,1
6,6,2.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,44,0,0.464286,0.535714,26
6,6,2.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,40,0,0.133333,0.866667,8
6,6,2.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,47,0,0.169811,0.830189,9
6,6,2.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,59,0,0.487805,0.512195,20
6,6,2.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,35,0,0.2,0.8,13
6,6,2.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,44,0,0.607143,0.392857,34
6,6,2.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,51,0,0.408163,0.591837,20
6,6,2.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,52,0,0.416667,0.583333,20
6,6,2.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,49,0,0.215686,0.784314,11
6,6,2.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,25,0,0.066667,0.933333,5
6,6,2.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,52,0,0.354167,0.645833,17
6,6,2.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,48,0,0.153846,0.846154,8
6,6,2.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,47,0,0.075472,0.924528,4
6,6,2.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,58,0,0.285714,0.714286,12
6,6,2.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,40,0,0.05,0.95,3
6,6,2.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,50,0,0.66,0.34,33
6,6,2.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,45,0,0.218182,0.781818,12
6,6,2.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,49,0,0.254902,0.745098,13
6,1,0.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,27,0,1,0,73
6,1,0.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,30,0,1,0,70
6,1,0.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,36,0,0.984375,0.015625,63
6,1,0.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,30,0,1,0,70
6,1,0.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,31,0,1,0,69
6,1,2.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,22,0,1,0,78
6,1,2.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,34,0,1,0,66
6,1,2.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,32,0,0.985294,0.014706,67
6,1,2.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,34,0,1,0,66
6,1,2.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,33,0,0.985075,0.014925,66
6,2,0.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,15,0,1,0,85
6,2,0.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,20,0,1,0,80
6,2,0.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,27,0,0.972603,0.027397,71
6,2,0.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,18,0,1,0,82
6,2,0.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,22,0,1,0,78
6,2,2.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,16,0,1,0,84
6,2,2.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,18,0,1,0,82
6,2,2.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,28,0,0.958333,0.041667,69
6,2,2.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,16,0,1,0,84
6,2,2.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,14,0,1,0,86
6,3,0.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,40,0,0.316667,0.683333,19
6,3,0.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,41,0,0.288136,0.711864,17
6,3,0.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,38,0,0.306452,0.693548,19
6,3,0.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,44,0,0.232143,0.767857,13
6,3,0.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,39,0,0.114754,0.885246,7
6,3,2.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,44,0,0.285714,0.714286,16
6,3,2.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,47,0,0.245283,0.754717,13
6,3,2.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,34,0,0.181818,0.818182,12
6,3,2.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,48,0,0.211538,0.788462,11
6,3,2.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,51,0,0.265306,0.734694,13
6,5,0.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,59,0,0.853659,0.146341,35
6,5,0.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,51,0,0.755102,0.244898,37
6,5,0.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,61,0,0.692308,0.307692,27
6,5,0.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,65,0,0.8,0.2,28
6,5,0.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,63,0,0.72973,0.27027,27
6,5,2.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,55,0,0.844444,0.155556,38
6,5,2.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,55,0,0.622222,0.377778,28
6,5,2.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,55,0,0.511111,0.488889,23
6,5,2.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,59,0,0.804878,0.195122,33
6,5,2.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,60,0,0.775,0.225,31
6,6,0.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,23,0,0.974026,0.025974,75
6,6,0.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,28,0,0.986111,0.013889,71
6,6,0.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,34,0,0.939394,0.060606,62
6,6,0.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,27,0,1,0,73
6,6,0.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,19,0,0.975309,0.024691,79
6,6,2.5,NA,100000,0,100,NA,NA,0,UCT,MINMAX,3,100,24,0,1,0,76
6,6,2.5,NA,10000,0,100,NA,NA,0,UCT,MINMAX,3,100,21,0,0.962025,0.037975,76
6,6,2.5,NA,1000,0,100,NA,NA,0,UCT,MINMAX,3,100,24,0,0.947368,0.052632,72
6,6,2.5,NA,15000,0,100,NA,NA,0,UCT,MINMAX,3,100,21,0,1,0,79
6,6,2.5,NA,5000,0,100,NA,NA,0,UCT,MINMAX,3,100,24,0,1,0,76
