pits,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size, mm_level ,domain, max_alg, min_alg,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games
6,2,0.5,3,1000,0,100,2,700,5,0,BFB,MINMAX,100,55,0,0.644444,0.355556,29
6,2,0.5,3,1000,0,100,2,700,6,0,BFB,MINMAX,100,58,0,0.428571,0.571429,18
6,2,0.5,3,15000,0,100,2,1000,3,0,BFB,MINMAX,100,23,0,1,0,77
6,2,0.5,3,15000,0,100,2,1000,4,0,BFB,MINMAX,100,45,0,0.927273,0.072727,51
6,2,0.5,3,15000,0,100,2,1000,5,0,BFB,MINMAX,100,66,0,0.705882,0.294118,24
6,2,0.5,3,15000,0,100,2,100,3,0,BFB,MINMAX,100,42,0,0.844828,0.155172,49
6,2,0.5,3,15000,0,100,2,100,4,0,BFB,MINMAX,100,58,0,0.595238,0.404762,25
6,2,0.5,3,15000,0,100,2,100,5,0,BFB,MINMAX,100,51,0,0.367347,0.632653,18
6,2,0.5,3,15000,0,100,2,5000,3,0,BFB,MINMAX,100,27,0,0.986301,0.013699,72
6,2,0.5,3,15000,0,100,2,5000,4,0,BFB,MINMAX,100,34,0,0.954545,0.045455,63
6,2,0.5,3,15000,0,100,2,5000,5,0,BFB,MINMAX,100,44,0,0.785714,0.214286,44
6,2,0.5,3,15000,0,100,2,500,3,0,BFB,MINMAX,100,32,0,0.970588,0.029412,66
6,2,0.5,3,15000,0,100,2,500,4,0,BFB,MINMAX,100,43,0,0.912281,0.087719,52
6,2,0.5,3,15000,0,100,2,500,5,0,BFB,MINMAX,100,51,0,0.673469,0.326531,33
6,2,0.5,3,15000,0,100,2,700,3,0,BFB,MINMAX,100,30,0,1,0,70
6,2,0.5,3,15000,0,100,2,700,4,0,BFB,MINMAX,100,41,0,0.949153,0.050847,56
6,2,0.5,3,15000,0,100,2,700,5,0,BFB,MINMAX,100,44,0,0.678571,0.321429,38
6,2,0.5,3,5000,0,100,2,1000,3,0,BFB,MINMAX,100,21,0,0.974684,0.025316,77
6,2,0.5,3,5000,0,100,2,1000,4,0,BFB,MINMAX,100,37,0,0.873016,0.126984,55
6,2,0.5,3,5000,0,100,2,1000,5,0,BFB,MINMAX,100,55,0,0.711111,0.288889,32
6,2,0.5,3,5000,0,100,2,1000,6,0,BFB,MINMAX,100,56,0,0.5,0.5,22
6,2,0.5,3,5000,0,100,2,100,3,0,BFB,MINMAX,100,39,0,0.803279,0.196721,49
6,2,0.5,3,5000,0,100,2,100,4,0,BFB,MINMAX,100,58,0,0.714286,0.285714,30
6,2,0.5,3,5000,0,100,2,100,5,0,BFB,MINMAX,100,51,0,0.306122,0.693878,15
6,2,0.5,3,5000,0,100,2,100,6,0,BFB,MINMAX,100,47,0,0.075472,0.924528,4
6,2,0.5,3,5000,0,100,2,5000,3,0,BFB,MINMAX,100,15,0,0.988235,0.011765,84
6,2,0.5,3,5000,0,100,2,5000,4,0,BFB,MINMAX,100,29,0,0.943662,0.056338,67
6,2,0.5,3,5000,0,100,2,5000,5,0,BFB,MINMAX,100,50,0,0.9,0.1,45
6,2,0.5,3,5000,0,100,2,5000,6,0,BFB,MINMAX,100,48,0,0.711538,0.288462,37
6,2,0.5,3,5000,0,100,2,500,3,0,BFB,MINMAX,100,34,0,0.954545,0.045455,63
6,2,0.5,3,5000,0,100,2,500,4,0,BFB,MINMAX,100,51,0,0.857143,0.142857,42
6,2,0.5,3,5000,0,100,2,500,5,0,BFB,MINMAX,100,54,0,0.608696,0.391304,28
6,2,0.5,3,5000,0,100,2,500,6,0,BFB,MINMAX,100,59,0,0.512195,0.487805,21
6,2,0.5,3,5000,0,100,2,700,3,0,BFB,MINMAX,100,22,0,0.948718,0.051282,74
6,2,0.5,3,5000,0,100,2,700,4,0,BFB,MINMAX,100,41,0,0.915254,0.084746,54
6,2,0.5,3,5000,0,100,2,700,5,0,BFB,MINMAX,100,48,0,0.730769,0.269231,38
6,2,0.5,3,5000,0,100,2,700,6,0,BFB,MINMAX,100,60,0,0.575,0.425,23
6,2,2.5,1,100000,0,100,2,1000,3,0,BFB,MINMAX,100,22,0,0.987179,0.012821,77
6,2,2.5,1,100000,0,100,2,1000,4,0,BFB,MINMAX,100,48,0,0.923077,0.076923,48
6,2,2.5,1,100000,0,100,2,1000,5,0,BFB,MINMAX,100,49,0,0.784314,0.215686,40
6,2,2.5,1,100000,0,100,2,100,3,0,BFB,MINMAX,100,38,0,0.83871,0.16129,52
6,2,2.5,1,100000,0,100,2,100,4,0,BFB,MINMAX,100,57,0,0.767442,0.232558,33
6,2,2.5,1,100000,0,100,2,100,5,0,BFB,MINMAX,100,54,0,0.326087,0.673913,15
6,2,2.5,1,100000,0,100,2,5000,3,0,BFB,MINMAX,100,24,0,0.986842,0.013158,75
6,2,2.5,1,100000,0,100,2,5000,4,0,BFB,MINMAX,100,31,0,0.971014,0.028986,67
6,2,2.5,1,100000,0,100,2,5000,5,0,BFB,MINMAX,100,37,0,0.920635,0.079365,58
6,2,2.5,1,100000,0,100,2,500,3,0,BFB,MINMAX,100,25,0,0.986667,0.013333,74
6,2,2.5,1,100000,0,100,2,500,4,0,BFB,MINMAX,100,42,0,0.931035,0.068966,54
6,2,2.5,1,100000,0,100,2,500,5,0,BFB,MINMAX,100,56,0,0.772727,0.227273,34
6,2,2.5,1,100000,0,100,2,700,3,0,BFB,MINMAX,100,24,0,0.973684,0.026316,74
6,2,2.5,1,100000,0,100,2,700,4,0,BFB,MINMAX,100,28,0,0.861111,0.138889,62
6,2,2.5,1,100000,0,100,2,700,5,0,BFB,MINMAX,100,46,0,0.87037,0.12963,47
6,2,2.5,1,10000,0,100,2,1000,3,0,BFB,MINMAX,100,21,0,0.987342,0.012658,78
6,2,2.5,1,10000,0,100,2,1000,4,0,BFB,MINMAX,100,43,0,0.964912,0.035088,55
6,2,2.5,1,10000,0,100,2,1000,5,0,BFB,MINMAX,100,55,0,0.911111,0.088889,41
6,2,2.5,1,10000,0,100,2,100,3,0,BFB,MINMAX,100,44,0,0.839286,0.160714,47
6,2,2.5,1,10000,0,100,2,100,4,0,BFB,MINMAX,100,56,0,0.568182,0.431818,25
6,2,2.5,1,10000,0,100,2,100,5,0,BFB,MINMAX,100,60,0,0.4,0.6,16
6,2,2.5,1,10000,0,100,2,5000,3,0,BFB,MINMAX,100,21,0,1,0,79
6,2,2.5,1,10000,0,100,2,5000,4,0,BFB,MINMAX,100,20,0,0.9625,0.0375,77
6,2,2.5,1,10000,0,100,2,5000,5,0,BFB,MINMAX,100,41,0,0.915254,0.084746,54
6,2,2.5,1,10000,0,100,2,500,3,0,BFB,MINMAX,100,26,0,0.959459,0.040541,71
6,2,2.5,1,10000,0,100,2,500,4,0,BFB,MINMAX,100,41,0,0.898305,0.101695,53
6,2,2.5,1,10000,0,100,2,500,5,0,BFB,MINMAX,100,47,0,0.641509,0.358491,34
6,2,2.5,1,10000,0,100,2,700,3,0,BFB,MINMAX,100,22,0,0.974359,0.025641,76
6,2,2.5,1,10000,0,100,2,700,4,0,BFB,MINMAX,100,39,0,0.786885,0.213115,48
6,2,2.5,1,10000,0,100,2,700,5,0,BFB,MINMAX,100,58,0,0.642857,0.357143,27
6,2,2.5,1,1000,0,100,2,1000,3,0,BFB,MINMAX,100,31,0,0.985507,0.014493,68
6,2,2.5,1,1000,0,100,2,1000,4,0,BFB,MINMAX,100,34,0,0.863636,0.136364,57
6,2,2.5,1,1000,0,100,2,1000,5,0,BFB,MINMAX,100,49,0,0.803922,0.196078,41
6,2,2.5,1,1000,0,100,2,1000,6,0,BFB,MINMAX,100,60,0,0.4,0.6,16
6,2,2.5,1,1000,0,100,2,100,3,0,BFB,MINMAX,100,31,0,0.797101,0.202899,55
6,2,2.5,1,1000,0,100,2,100,4,0,BFB,MINMAX,100,60,0,0.575,0.425,23
6,2,2.5,1,1000,0,100,2,100,5,0,BFB,MINMAX,100,58,0,0.238095,0.761905,10
6,2,2.5,1,1000,0,100,2,100,6,0,BFB,MINMAX,100,55,0,0.111111,0.888889,5
6,2,2.5,1,1000,0,100,2,5000,3,0,BFB,MINMAX,100,16,0,0.988095,0.011905,83
6,2,2.5,1,1000,0,100,2,5000,4,0,BFB,MINMAX,100,48,0,0.884615,0.115385,46
6,2,2.5,1,1000,0,100,2,5000,5,0,BFB,MINMAX,100,52,0,0.854167,0.145833,41
6,2,2.5,1,1000,0,100,2,5000,6,0,BFB,MINMAX,100,46,0,0.574074,0.425926,31
6,2,2.5,1,1000,0,100,2,500,3,0,BFB,MINMAX,100,31,0,0.971014,0.028986,67
6,2,2.5,1,1000,0,100,2,500,4,0,BFB,MINMAX,100,40,0,0.816667,0.183333,49
6,2,2.5,1,1000,0,100,2,500,5,0,BFB,MINMAX,100,44,0,0.714286,0.285714,40
6,2,2.5,1,1000,0,100,2,500,6,0,BFB,MINMAX,100,58,0,0.404762,0.595238,17
6,2,2.5,1,1000,0,100,2,700,3,0,BFB,MINMAX,100,24,0,0.973684,0.026316,74
6,2,2.5,1,1000,0,100,2,700,4,0,BFB,MINMAX,100,46,0,0.888889,0.111111,48
6,2,2.5,1,1000,0,100,2,700,5,0,BFB,MINMAX,100,58,0,0.714286,0.285714,30
6,2,2.5,1,1000,0,100,2,700,6,0,BFB,MINMAX,100,56,0,0.545455,0.454545,24
6,2,2.5,1,15000,0,100,2,1000,3,0,BFB,MINMAX,100,21,0,0.962025,0.037975,76
6,2,2.5,1,15000,0,100,2,1000,4,0,BFB,MINMAX,100,38,0,0.919355,0.080645,57
6,2,2.5,1,15000,0,100,2,1000,5,0,BFB,MINMAX,100,41,0,0.949153,0.050847,56
6,2,2.5,1,15000,0,100,2,100,3,0,BFB,MINMAX,100,51,0,0.816327,0.183673,40
6,2,2.5,1,15000,0,100,2,100,4,0,BFB,MINMAX,100,55,0,0.6,0.4,27
6,2,2.5,1,15000,0,100,2,100,5,0,BFB,MINMAX,100,59,0,0.439024,0.560976,18
6,2,2.5,1,15000,0,100,2,5000,3,0,BFB,MINMAX,100,17,0,0.987952,0.012048,82
6,2,2.5,1,15000,0,100,2,5000,4,0,BFB,MINMAX,100,32,0,0.985294,0.014706,67
6,2,2.5,1,15000,0,100,2,5000,5,0,BFB,MINMAX,100,38,0,0.887097,0.112903,55
6,2,2.5,1,15000,0,100,2,500,3,0,BFB,MINMAX,100,24,0,0.960526,0.039474,73
6,2,2.5,1,15000,0,100,2,500,4,0,BFB,MINMAX,100,42,0,0.913793,0.086207,53
6,2,2.5,1,15000,0,100,2,500,5,0,BFB,MINMAX,100,46,0,0.703704,0.296296,38
6,2,2.5,1,15000,0,100,2,700,3,0,BFB,MINMAX,100,26,0,0.959459,0.040541,71
6,2,2.5,1,15000,0,100,2,700,4,0,BFB,MINMAX,100,44,0,0.875,0.125,49
6,2,2.5,1,15000,0,100,2,700,5,0,BFB,MINMAX,100,52,0,0.666667,0.333333,32
6,2,2.5,1,5000,0,100,2,1000,3,0,BFB,MINMAX,100,29,0,0.985915,0.014085,70
6,2,2.5,1,5000,0,100,2,1000,4,0,BFB,MINMAX,100,29,0,0.943662,0.056338,67
6,2,2.5,1,5000,0,100,2,1000,5,0,BFB,MINMAX,100,41,0,0.813559,0.186441,48
6,2,2.5,1,5000,0,100,2,1000,6,0,BFB,MINMAX,100,48,0,0.615385,0.384615,32
6,2,2.5,1,5000,0,100,2,100,3,0,BFB,MINMAX,100,47,0,0.886792,0.113208,47
6,2,2.5,1,5000,0,100,2,100,4,0,BFB,MINMAX,100,55,0,0.622222,0.377778,28
6,2,2.5,1,5000,0,100,2,100,5,0,BFB,MINMAX,100,63,0,0.378378,0.621622,14
6,2,2.5,1,5000,0,100,2,100,6,0,BFB,MINMAX,100,46,0,0.12963,0.87037,7
6,2,2.5,1,5000,0,100,2,5000,3,0,BFB,MINMAX,100,19,0,0.987654,0.012346,80
6,2,2.5,1,5000,0,100,2,5000,4,0,BFB,MINMAX,100,21,0,0.962025,0.037975,76
6,2,2.5,1,5000,0,100,2,5000,5,0,BFB,MINMAX,100,39,0,0.967213,0.032787,59
6,2,2.5,1,5000,0,100,2,5000,6,0,BFB,MINMAX,100,52,0,0.8125,0.1875,39
6,2,2.5,1,5000,0,100,2,500,3,0,BFB,MINMAX,100,31,0,0.985507,0.014493,68
6,2,2.5,1,5000,0,100,2,500,4,0,BFB,MINMAX,100,39,0,0.901639,0.098361,55
6,2,2.5,1,5000,0,100,2,500,5,0,BFB,MINMAX,100,53,0,0.808511,0.191489,38
6,2,2.5,1,5000,0,100,2,500,6,0,BFB,MINMAX,100,60,0,0.45,0.55,18
6,2,2.5,1,5000,0,100,2,700,3,0,BFB,MINMAX,100,25,0,0.986667,0.013333,74
6,2,2.5,1,5000,0,100,2,700,4,0,BFB,MINMAX,100,38,0,0.919355,0.080645,57
6,2,2.5,1,5000,0,100,2,700,5,0,BFB,MINMAX,100,46,0,0.703704,0.296296,38
6,2,2.5,1,5000,0,100,2,700,6,0,BFB,MINMAX,100,58,0,0.619048,0.380952,26
6,2,2.5,2,100000,0,100,2,1000,3,0,BFB,MINMAX,100,24,0,0.986842,0.013158,75
6,2,2.5,2,100000,0,100,2,1000,4,0,BFB,MINMAX,100,32,0,0.911765,0.088235,62
6,2,2.5,2,100000,0,100,2,1000,5,0,BFB,MINMAX,100,47,0,0.830189,0.169811,44
6,2,2.5,2,100000,0,100,2,100,3,0,BFB,MINMAX,100,43,0,0.929825,0.070175,53
6,2,2.5,2,100000,0,100,2,100,4,0,BFB,MINMAX,100,61,0,0.487179,0.512821,19
6,2,2.5,2,100000,0,100,2,100,5,0,BFB,MINMAX,100,62,0,0.263158,0.736842,10
6,2,2.5,2,100000,0,100,2,5000,3,0,BFB,MINMAX,100,22,0,1,0,78
6,2,2.5,2,100000,0,100,2,5000,4,0,BFB,MINMAX,100,29,0,0.985915,0.014085,70
6,2,2.5,2,100000,0,100,2,5000,5,0,BFB,MINMAX,100,35,0,0.969231,0.030769,63
6,2,2.5,2,100000,0,100,2,500,3,0,BFB,MINMAX,100,24,0,0.986842,0.013158,75
6,2,2.5,2,100000,0,100,2,500,4,0,BFB,MINMAX,100,48,0,0.903846,0.096154,47
6,2,2.5,2,100000,0,100,2,500,5,0,BFB,MINMAX,100,54,0,0.76087,0.23913,35
6,2,2.5,2,100000,0,100,2,700,3,0,BFB,MINMAX,100,29,0,0.971831,0.028169,69
6,2,2.5,2,100000,0,100,2,700,4,0,BFB,MINMAX,100,43,0,0.894737,0.105263,51
6,2,2.5,2,100000,0,100,2,700,5,0,BFB,MINMAX,100,42,0,0.810345,0.189655,47
6,2,2.5,2,10000,0,100,2,1000,3,0,BFB,MINMAX,100,19,0,1,0,81
6,2,2.5,2,10000,0,100,2,1000,4,0,BFB,MINMAX,100,33,0,0.925373,0.074627,62
6,2,2.5,2,10000,0,100,2,1000,5,0,BFB,MINMAX,100,45,0,0.836364,0.163636,46
6,2,2.5,2,10000,0,100,2,100,3,0,BFB,MINMAX,100,47,0,0.886792,0.113208,47
6,2,2.5,2,10000,0,100,2,100,4,0,BFB,MINMAX,100,60,0,0.45,0.55,18
6,2,2.5,2,10000,0,100,2,100,5,0,BFB,MINMAX,100,54,0,0.326087,0.673913,15
6,2,2.5,2,10000,0,100,2,5000,3,0,BFB,MINMAX,100,18,0,1,0,82
6,2,2.5,2,10000,0,100,2,5000,4,0,BFB,MINMAX,100,23,0,1,0,77
6,2,2.5,2,10000,0,100,2,5000,5,0,BFB,MINMAX,100,50,0,0.9,0.1,45
6,2,2.5,2,10000,0,100,2,500,3,0,BFB,MINMAX,100,21,0,0.974684,0.025316,77
6,2,2.5,2,10000,0,100,2,500,4,0,BFB,MINMAX,100,39,0,0.852459,0.147541,52
6,2,2.5,2,10000,0,100,2,500,5,0,BFB,MINMAX,100,48,0,0.653846,0.346154,34
6,2,2.5,2,10000,0,100,2,700,3,0,BFB,MINMAX,100,22,0,0.987179,0.012821,77
6,2,2.5,2,10000,0,100,2,700,4,0,BFB,MINMAX,100,33,0,0.910448,0.089552,61
6,2,2.5,2,10000,0,100,2,700,5,0,BFB,MINMAX,100,48,0,0.826923,0.173077,43
6,2,2.5,2,1000,0,100,2,1000,3,0,BFB,MINMAX,100,18,0,0.963415,0.036585,79
6,2,2.5,2,1000,0,100,2,1000,4,0,BFB,MINMAX,100,37,0,0.968254,0.031746,61
6,2,2.5,2,1000,0,100,2,1000,5,0,BFB,MINMAX,100,44,0,0.857143,0.142857,48
6,2,2.5,2,1000,0,100,2,1000,6,0,BFB,MINMAX,100,64,0,0.555556,0.444444,20
6,2,2.5,2,1000,0,100,2,100,3,0,BFB,MINMAX,100,48,0,0.923077,0.076923,48
6,2,2.5,2,1000,0,100,2,100,4,0,BFB,MINMAX,100,54,0,0.521739,0.478261,24
6,2,2.5,2,1000,0,100,2,100,5,0,BFB,MINMAX,100,57,0,0.302326,0.697674,13
6,2,2.5,2,1000,0,100,2,100,6,0,BFB,MINMAX,100,53,0,0.06383,0.93617,3
6,2,2.5,2,1000,0,100,2,5000,3,0,BFB,MINMAX,100,16,0,0.988095,0.011905,83
6,2,2.5,2,1000,0,100,2,5000,4,0,BFB,MINMAX,100,48,0,0.884615,0.115385,46
6,2,2.5,2,1000,0,100,2,5000,5,0,BFB,MINMAX,100,52,0,0.854167,0.145833,41
6,2,2.5,2,1000,0,100,2,5000,6,0,BFB,MINMAX,100,46,0,0.574074,0.425926,31
6,2,2.5,2,1000,0,100,2,500,3,0,BFB,MINMAX,100,34,0,1,0,66
6,2,2.5,2,1000,0,100,2,500,4,0,BFB,MINMAX,100,36,0,0.90625,0.09375,58
6,2,2.5,2,1000,0,100,2,500,5,0,BFB,MINMAX,100,54,0,0.586957,0.413043,27
6,2,2.5,2,1000,0,100,2,500,6,0,BFB,MINMAX,100,58,0,0.285714,0.714286,12
6,2,2.5,2,1000,0,100,2,700,3,0,BFB,MINMAX,100,23,0,0.909091,0.090909,70
6,2,2.5,2,1000,0,100,2,700,4,0,BFB,MINMAX,100,47,0,0.962264,0.037736,51
6,2,2.5,2,1000,0,100,2,700,5,0,BFB,MINMAX,100,53,0,0.723404,0.276596,34
6,2,2.5,2,1000,0,100,2,700,6,0,BFB,MINMAX,100,45,0,0.527273,0.472727,29
6,2,2.5,2,15000,0,100,2,1000,3,0,BFB,MINMAX,100,22,0,0.987179,0.012821,77
6,2,2.5,2,15000,0,100,2,1000,4,0,BFB,MINMAX,100,31,0,0.942029,0.057971,65
6,2,2.5,2,15000,0,100,2,1000,5,0,BFB,MINMAX,100,52,0,0.791667,0.208333,38
6,2,2.5,2,15000,0,100,2,100,3,0,BFB,MINMAX,100,39,0,0.95082,0.04918,58
6,2,2.5,2,15000,0,100,2,100,4,0,BFB,MINMAX,100,50,0,0.52,0.48,26
6,2,2.5,2,15000,0,100,2,100,5,0,BFB,MINMAX,100,59,0,0.341463,0.658537,14
6,2,2.5,2,15000,0,100,2,5000,3,0,BFB,MINMAX,100,20,0,0.9875,0.0125,79
6,2,2.5,2,15000,0,100,2,5000,4,0,BFB,MINMAX,100,31,0,0.971014,0.028986,67
6,2,2.5,2,15000,0,100,2,5000,5,0,BFB,MINMAX,100,39,0,0.885246,0.114754,54
6,2,2.5,2,15000,0,100,2,500,3,0,BFB,MINMAX,100,24,0,1,0,76
6,2,2.5,2,15000,0,100,2,500,4,0,BFB,MINMAX,100,41,0,0.881356,0.118644,52
6,2,2.5,2,15000,0,100,2,500,5,0,BFB,MINMAX,100,51,0,0.612245,0.387755,30
6,2,2.5,2,15000,0,100,2,700,3,0,BFB,MINMAX,100,23,0,0.974026,0.025974,75
6,2,2.5,2,15000,0,100,2,700,4,0,BFB,MINMAX,100,46,0,0.907407,0.092593,49
6,2,2.5,2,15000,0,100,2,700,5,0,BFB,MINMAX,100,57,0,0.790698,0.209302,34
6,2,2.5,2,5000,0,100,2,1000,3,0,BFB,MINMAX,100,21,0,1,0,79
6,2,2.5,2,5000,0,100,2,1000,4,0,BFB,MINMAX,100,33,0,0.925373,0.074627,62
6,2,2.5,2,5000,0,100,2,1000,5,0,BFB,MINMAX,100,53,0,0.765957,0.234043,36
6,2,2.5,2,5000,0,100,2,1000,6,0,BFB,MINMAX,100,64,0,0.583333,0.416667,21
6,2,2.5,2,5000,0,100,2,100,3,0,BFB,MINMAX,100,44,0,0.803571,0.196429,45
6,2,2.5,2,5000,0,100,2,100,4,0,BFB,MINMAX,100,53,0,0.680851,0.319149,32
6,2,2.5,2,5000,0,100,2,100,5,0,BFB,MINMAX,100,61,0,0.333333,0.666667,13
6,2,2.5,2,5000,0,100,2,100,6,0,BFB,MINMAX,100,52,0,0.104167,0.895833,5
6,2,2.5,2,5000,0,100,2,5000,3,0,BFB,MINMAX,100,13,0,0.988506,0.011494,86
6,2,2.5,2,5000,0,100,2,5000,4,0,BFB,MINMAX,100,34,0,1,0,66
6,2,2.5,2,5000,0,100,2,5000,5,0,BFB,MINMAX,100,52,0,0.9375,0.0625,45
6,2,2.5,2,5000,0,100,2,5000,6,0,BFB,MINMAX,100,51,0,0.795918,0.204082,39
6,2,2.5,2,5000,0,100,2,500,3,0,BFB,MINMAX,100,35,0,0.923077,0.076923,60
6,2,2.5,2,5000,0,100,2,500,4,0,BFB,MINMAX,100,43,0,0.842105,0.157895,48
6,2,2.5,2,5000,0,100,2,500,5,0,BFB,MINMAX,100,47,0,0.679245,0.320755,36
6,2,2.5,2,5000,0,100,2,500,6,0,BFB,MINMAX,100,51,0,0.489796,0.510204,24
6,2,2.5,2,5000,0,100,2,700,3,0,BFB,MINMAX,100,26,0,0.945946,0.054054,70
6,2,2.5,2,5000,0,100,2,700,4,0,BFB,MINMAX,100,40,0,0.9,0.1,54
6,2,2.5,2,5000,0,100,2,700,5,0,BFB,MINMAX,100,53,0,0.765957,0.234043,36
6,2,2.5,2,5000,0,100,2,700,6,0,BFB,MINMAX,100,58,0,0.571429,0.428571,24
6,2,2.5,3,100000,0,100,2,1000,3,0,BFB,MINMAX,100,24,0,0.986842,0.013158,75
6,2,2.5,3,100000,0,100,2,1000,4,0,BFB,MINMAX,100,36,0,0.921875,0.078125,59
6,2,2.5,3,100000,0,100,2,1000,5,0,BFB,MINMAX,100,39,0,0.868852,0.131148,53
6,2,2.5,3,100000,0,100,2,100,3,0,BFB,MINMAX,100,50,0,0.76,0.24,38
6,2,2.5,3,100000,0,100,2,100,4,0,BFB,MINMAX,100,57,0,0.674419,0.325581,29
6,2,2.5,3,100000,0,100,2,100,5,0,BFB,MINMAX,100,50,0,0.24,0.76,12
6,2,2.5,3,100000,0,100,2,5000,3,0,BFB,MINMAX,100,12,0,1,0,88
6,2,2.5,3,100000,0,100,2,5000,4,0,BFB,MINMAX,100,26,0,0.959459,0.040541,71
6,2,2.5,3,100000,0,100,2,5000,5,0,BFB,MINMAX,100,43,0,0.912281,0.087719,52
6,2,2.5,3,100000,0,100,2,5000,3,0,BFB,MINMAX,100,12,0,1,0,88
6,2,2.5,3,100000,0,100,2,500,3,0,BFB,MINMAX,100,26,0,0.959459,0.040541,71
6,2,2.5,3,100000,0,100,2,500,4,0,BFB,MINMAX,100,43,0,0.894737,0.105263,51
6,2,2.5,3,100000,0,100,2,500,5,0,BFB,MINMAX,100,54,0,0.717391,0.282609,33
6,2,2.5,3,100000,0,100,2,700,3,0,BFB,MINMAX,100,30,0,0.971429,0.028571,68
6,2,2.5,3,100000,0,100,2,700,4,0,BFB,MINMAX,100,36,0,0.90625,0.09375,58
6,2,2.5,3,100000,0,100,2,700,5,0,BFB,MINMAX,100,53,0,0.765957,0.234043,36
6,2,2.5,3,10000,0,100,2,1000,3,0,BFB,MINMAX,100,22,0,0.987179,0.012821,77
6,2,2.5,3,10000,0,100,2,1000,4,0,BFB,MINMAX,100,35,0,0.938462,0.061538,61
6,2,2.5,3,10000,0,100,2,1000,5,0,BFB,MINMAX,100,46,0,0.87037,0.12963,47
6,2,2.5,3,10000,0,100,2,100,3,0,BFB,MINMAX,100,40,0,0.833333,0.166667,50
6,2,2.5,3,10000,0,100,2,100,4,0,BFB,MINMAX,100,57,0,0.72093,0.27907,31
6,2,2.5,3,10000,0,100,2,100,5,0,BFB,MINMAX,100,56,0,0.318182,0.681818,14
6,2,2.5,3,10000,0,100,2,5000,3,0,BFB,MINMAX,100,16,0,1,0,84
6,2,2.5,3,10000,0,100,2,5000,4,0,BFB,MINMAX,100,34,0,1,0,66
6,2,2.5,3,10000,0,100,2,5000,5,0,BFB,MINMAX,100,40,0,0.95,0.05,57
6,2,2.5,3,10000,0,100,2,500,3,0,BFB,MINMAX,100,32,0,0.970588,0.029412,66
6,2,2.5,3,10000,0,100,2,500,4,0,BFB,MINMAX,100,44,0,0.857143,0.142857,48
6,2,2.5,3,10000,0,100,2,500,5,0,BFB,MINMAX,100,52,0,0.729167,0.270833,35
6,2,2.5,3,10000,0,100,2,700,3,0,BFB,MINMAX,100,30,0,1,0,70
6,2,2.5,3,10000,0,100,2,700,4,0,BFB,MINMAX,100,39,0,0.934426,0.065574,57
6,2,2.5,3,10000,0,100,2,700,5,0,BFB,MINMAX,100,46,0,0.703704,0.296296,38
6,2,2.5,3,1000,0,100,2,1000,3,0,BFB,MINMAX,100,16,0,0.988095,0.011905,83
6,2,2.5,3,1000,0,100,2,1000,4,0,BFB,MINMAX,100,51,0,0.918367,0.081633,45
6,2,2.5,3,1000,0,100,2,1000,5,0,BFB,MINMAX,100,55,0,0.866667,0.133333,39
6,2,2.5,3,1000,0,100,2,1000,6,0,BFB,MINMAX,100,54,0,0.543478,0.456522,25
6,2,2.5,3,1000,0,100,2,100,3,0,BFB,MINMAX,100,44,0,0.964286,0.035714,54
6,2,2.5,3,1000,0,100,2,100,4,0,BFB,MINMAX,100,49,0,0.705882,0.294118,36
6,2,2.5,3,1000,0,100,2,100,5,0,BFB,MINMAX,100,63,0,0.405405,0.594595,15
6,2,2.5,3,1000,0,100,2,100,6,0,BFB,MINMAX,100,44,0,0.160714,0.839286,9
6,2,2.5,3,1000,0,100,2,5000,3,0,BFB,MINMAX,100,18,0,0.987805,0.012195,81
6,2,2.5,3,1000,0,100,2,5000,4,0,BFB,MINMAX,100,53,0,0.851064,0.148936,40
6,2,2.5,3,1000,0,100,2,5000,5,0,BFB,MINMAX,100,52,0,0.854167,0.145833,41
6,2,2.5,3,1000,0,100,2,5000,6,0,BFB,MINMAX,100,46,0,0.574074,0.425926,31
6,2,2.5,3,1000,0,100,2,500,3,0,BFB,MINMAX,100,30,0,0.957143,0.042857,67
6,2,2.5,3,1000,0,100,2,500,4,0,BFB,MINMAX,100,37,0,0.857143,0.142857,54
6,2,2.5,3,1000,0,100,2,500,5,0,BFB,MINMAX,100,45,0,0.709091,0.290909,39
6,2,2.5,3,1000,0,100,2,500,6,0,BFB,MINMAX,100,49,0,0.509804,0.490196,26
6,2,2.5,3,1000,0,100,2,700,3,0,BFB,MINMAX,100,26,0,0.918919,0.081081,68
6,2,2.5,3,1000,0,100,2,700,4,0,BFB,MINMAX,100,36,0,0.890625,0.109375,57
6,2,2.5,3,1000,0,100,2,700,5,0,BFB,MINMAX,100,52,0,0.75,0.25,36
6,2,2.5,3,1000,0,100,2,700,6,0,BFB,MINMAX,100,57,0,0.418605,0.581395,18
6,2,2.5,3,15000,0,100,2,1000,3,0,BFB,MINMAX,100,21,0,1,0,79
6,2,2.5,3,15000,0,100,2,1000,4,0,BFB,MINMAX,100,36,0,0.96875,0.03125,62
6,2,2.5,3,15000,0,100,2,1000,5,0,BFB,MINMAX,100,45,0,0.8,0.2,44
6,2,2.5,3,15000,0,100,2,100,3,0,BFB,MINMAX,100,39,0,0.819672,0.180328,50
6,2,2.5,3,15000,0,100,2,100,4,0,BFB,MINMAX,100,53,0,0.574468,0.425532,27
